"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"2019","Ireland","94 years","Males","Number","771","e"
"2019","Ireland","94 years","Females","Number","1 737","e"
"2019","Ireland","95 years","Males","Number","568","e"
"2019","Ireland","95 years","Females","Number","1 453","e"
"2019","Ireland","96 years","Males","Number","400","e"
"2019","Ireland","96 years","Females","Number","1 128","e"
"2019","Ireland","97 years","Males","Number","301","e"
"2019","Ireland","97 years","Females","Number","940","e"
"2019","Ireland","98 years","Males","Number","245","e"
"2019","Ireland","98 years","Females","Number","682","e"
"2019","Ireland","99 years","Males","Number","208","e"
"2019","Ireland","99 years","Females","Number","528","e"
"2019","Ireland","Open-ended age class","Males","Number","285",""
"2019","Ireland","Open-ended age class","Females","Number","893",""
"2019","Ireland","Unknown","Males","Number","0",""
"2019","Ireland","Unknown","Females","Number","0",""
"2019","Greece","Less than 1 year","Males","Number","45 078",""
"2019","Greece","Less than 1 year","Females","Number","42 479",""
"2019","Greece","1 year","Males","Number","46 870",""
"2019","Greece","1 year","Females","Number","44 278",""
"2019","Greece","2 years","Males","Number","49 779",""
"2019","Greece","2 years","Females","Number","47 174",""
"2019","Greece","3 years","Males","Number","49 075",""
"2019","Greece","3 years","Females","Number","46 538",""
"2019","Greece","4 years","Males","Number","48 930",""
"2019","Greece","4 years","Females","Number","46 475",""
"2019","Greece","5 years","Males","Number","49 668",""
"2019","Greece","5 years","Females","Number","47 041",""
"2019","Greece","6 years","Males","Number","52 107",""
"2019","Greece","6 years","Females","Number","49 232",""
"2019","Greece","7 years","Males","Number","54 571",""
"2019","Greece","7 years","Females","Number","51 331",""
"2019","Greece","8 years","Males","Number","56 337",""
"2019","Greece","8 years","Females","Number","53 531",""
"2019","Greece","9 years","Males","Number","58 370",""
"2019","Greece","9 years","Females","Number","55 845",""
"2019","Greece","10 years","Males","Number","57 335",""
"2019","Greece","10 years","Females","Number","54 897",""
"2019","Greece","11 years","Males","Number","55 555",""
"2019","Greece","11 years","Females","Number","52 185",""
"2019","Greece","12 years","Males","Number","56 393",""
"2019","Greece","12 years","Females","Number","53 333",""
"2019","Greece","13 years","Males","Number","55 038",""
"2019","Greece","13 years","Females","Number","51 760",""
"2019","Greece","14 years","Males","Number","54 616",""
"2019","Greece","14 years","Females","Number","51 254",""
"2019","Greece","15 years","Males","Number","55 187",""
"2019","Greece","15 years","Females","Number","51 590",""
"2019","Greece","16 years","Males","Number","56 167",""
"2019","Greece","16 years","Females","Number","52 113",""
"2019","Greece","17 years","Males","Number","56 973",""
"2019","Greece","17 years","Females","Number","52 635",""
"2019","Greece","18 years","Males","Number","57 801",""
"2019","Greece","18 years","Females","Number","53 135",""
"2019","Greece","19 years","Males","Number","57 322",""
"2019","Greece","19 years","Females","Number","53 214",""
"2019","Greece","20 years","Males","Number","56 435",""
"2019","Greece","20 years","Females","Number","52 824",""
"2019","Greece","21 years","Males","Number","56 982",""
"2019","Greece","21 years","Females","Number","52 899",""
"2019","Greece","22 years","Males","Number","57 611",""
"2019","Greece","22 years","Females","Number","53 383",""
"2019","Greece","23 years","Males","Number","57 268",""
"2019","Greece","23 years","Females","Number","52 982",""
"2019","Greece","24 years","Males","Number","58 176",""
"2019","Greece","24 years","Females","Number","53 762",""
"2019","Greece","25 years","Males","Number","55 272",""
"2019","Greece","25 years","Females","Number","52 287",""
"2019","Greece","26 years","Males","Number","58 602",""
"2019","Greece","26 years","Females","Number","54 904",""
"2019","Greece","27 years","Males","Number","59 330",""
"2019","Greece","27 years","Females","Number","56 746",""
"2019","Greece","28 years","Males","Number","57 622",""
"2019","Greece","28 years","Females","Number","57 322",""
"2019","Greece","29 years","Males","Number","58 503",""
"2019","Greece","29 years","Females","Number","58 384",""
"2019","Greece","30 years","Males","Number","59 965",""
"2019","Greece","30 years","Females","Number","60 070",""
"2019","Greece","31 years","Males","Number","55 793",""
"2019","Greece","31 years","Females","Number","57 151",""
"2019","Greece","32 years","Males","Number","60 085",""
"2019","Greece","32 years","Females","Number","60 823",""
"2019","Greece","33 years","Males","Number","62 542",""
"2019","Greece","33 years","Females","Number","61 753",""
"2019","Greece","34 years","Males","Number","65 941",""
"2019","Greece","34 years","Females","Number","65 592",""
"2019","Greece","35 years","Males","Number","71 885",""
"2019","Greece","35 years","Females","Number","70 344",""
"2019","Greece","36 years","Males","Number","74 933",""
"2019","Greece","36 years","Females","Number","74 437",""
"2019","Greece","37 years","Males","Number","77 545",""
"2019","Greece","37 years","Females","Number","77 690",""
"2019","Greece","38 years","Males","Number","79 311",""
